generation,best,bestEver
7607,5803.6,4615.43
7608,5647.75,4615.43
7609,5803.6,4615.43
7610,5647.75,4615.43
7611,5803.6,4615.43
7612,5647.75,4615.43
7613,5803.6,4615.43
7614,5647.75,4615.43
7615,5803.6,4615.43
7616,5647.75,4615.43
7617,5803.6,4615.43
7618,5647.75,4615.43
7619,5803.6,4615.43
7620,5647.75,4615.43
7621,5803.6,4615.43
7622,5647.75,4615.43
7623,5803.6,4615.43
7624,5647.75,4615.43
7625,5803.6,4615.43
7626,5647.75,4615.43
7627,5803.6,4615.43
7628,5647.75,4615.43
7629,5803.6,4615.43
7630,5647.75,4615.43
7631,5803.6,4615.43
7632,5647.75,4615.43
7633,5803.6,4615.43
7634,5647.75,4615.43
7635,5803.6,4615.43
7636,5647.75,4615.43
7637,5803.6,4615.43
7638,5647.75,4615.43
7639,5803.6,4615.43
7640,5647.75,4615.43
7641,5803.6,4615.43
7642,5647.75,4615.43
7643,5803.6,4615.43
7644,5647.75,4615.43
7645,5803.6,4615.43
7646,5647.75,4615.43
7647,5803.6,4615.43
7648,5647.75,4615.43
7649,5803.6,4615.43
7650,5647.75,4615.43
7651,5803.6,4615.43
7652,5647.75,4615.43
7653,5803.6,4615.43
7654,5647.75,4615.43
7655,5803.6,4615.43
7656,5647.75,4615.43
7657,5803.6,4615.43
7658,5647.75,4615.43
7659,5803.6,4615.43
7660,5647.75,4615.43
7661,5803.6,4615.43
7662,5647.75,4615.43
7663,5803.6,4615.43
7664,5647.75,4615.43
7665,5803.6,4615.43
7666,5647.75,4615.43
7667,5803.6,4615.43
7668,5647.75,4615.43
7669,5803.6,4615.43
7670,5647.75,4615.43
7671,5803.6,4615.43
7672,5647.75,4615.43
7673,5803.6,4615.43
7674,5647.75,4615.43
7675,5803.6,4615.43
7676,5647.75,4615.43
7677,5803.6,4615.43
7678,5647.75,4615.43
7679,5803.6,4615.43
7680,5647.75,4615.43
7681,5803.6,4615.43
7682,5647.75,4615.43
7683,5803.6,4615.43
7684,5647.75,4615.43
7685,5803.6,4615.43
7686,5647.75,4615.43
7687,5803.6,4615.43
7688,5647.75,4615.43
7689,5803.6,4615.43
7690,5647.75,4615.43
7691,5803.6,4615.43
7692,5647.75,4615.43
7693,5803.6,4615.43
7694,5647.75,4615.43
7695,5803.6,4615.43
7696,5647.75,4615.43
7697,5803.6,4615.43
7698,5647.75,4615.43
7699,5803.6,4615.43
7700,5647.75,4615.43
7701,5803.6,4615.43
7702,5647.75,4615.43
7703,5803.6,4615.43
7704,5647.75,4615.43
7705,5803.6,4615.43
7706,5647.75,4615.43
7707,5803.6,4615.43
7708,5647.75,4615.43
7709,5803.6,4615.43
7710,5647.75,4615.43
7711,5803.6,4615.43
7712,5647.75,4615.43
7713,5803.6,4615.43
7714,5647.75,4615.43
7715,5803.6,4615.43
7716,5647.75,4615.43
7717,5803.6,4615.43
7718,5647.75,4615.43
7719,5803.6,4615.43
7720,5647.75,4615.43
7721,5803.6,4615.43
7722,5647.75,4615.43
7723,5803.6,4615.43
7724,5647.75,4615.43
7725,5803.6,4615.43
7726,5647.75,4615.43
7727,5803.6,4615.43
7728,5647.75,4615.43
7729,5803.6,4615.43
7730,5647.75,4615.43
7731,5803.6,4615.43
7732,5647.75,4615.43
7733,5803.6,4615.43
7734,5647.75,4615.43
7735,5803.6,4615.43
7736,5647.75,4615.43
7737,5803.6,4615.43
7738,5647.75,4615.43
7739,5803.6,4615.43
7740,5647.75,4615.43
7741,5803.6,4615.43
7742,5647.75,4615.43
7743,5803.6,4615.43
7744,5647.75,4615.43
7745,5803.6,4615.43
7746,5647.75,4615.43
7747,5803.6,4615.43
7748,5647.75,4615.43
7749,5803.6,4615.43
7750,5647.75,4615.43
7751,5803.6,4615.43
7752,5647.75,4615.43
7753,5803.6,4615.43
7754,5647.75,4615.43
7755,5803.6,4615.43
7756,5647.75,4615.43
7757,5803.6,4615.43
7758,5647.75,4615.43
7759,5803.6,4615.43
7760,5647.75,4615.43
7761,5803.6,4615.43
7762,5647.75,4615.43
7763,5803.6,4615.43
7764,5647.75,4615.43
7765,5803.6,4615.43
7766,5647.75,4615.43
7767,5803.6,4615.43
7768,5647.75,4615.43
7769,5803.6,4615.43
7770,5647.75,4615.43
7771,5803.6,4615.43
7772,5647.75,4615.43
7773,5803.6,4615.43
7774,5647.75,4615.43
7775,5803.6,4615.43
7776,5647.75,4615.43
7777,5803.6,4615.43
7778,5647.75,4615.43
7779,5803.6,4615.43
7780,5647.75,4615.43
7781,5803.6,4615.43
7782,5647.75,4615.43
7783,5803.6,4615.43
7784,5647.75,4615.43
7785,5803.6,4615.43
7786,5647.75,4615.43
7787,5803.6,4615.43
7788,5647.75,4615.43
7789,5803.6,4615.43
7790,5647.75,4615.43
7791,5803.6,4615.43
7792,5647.75,4615.43
7793,5803.6,4615.43
7794,5647.75,4615.43
7795,5803.6,4615.43
7796,5647.75,4615.43
7797,5803.6,4615.43
7798,5647.75,4615.43
7799,5803.6,4615.43
7800,5647.75,4615.43
7801,5803.6,4615.43
7802,5647.75,4615.43
7803,5803.6,4615.43
7804,5647.75,4615.43
7805,5803.6,4615.43
7806,5647.75,4615.43
7807,5803.6,4615.43
7808,5647.75,4615.43
7809,5803.6,4615.43
7810,5647.75,4615.43
7811,5803.6,4615.43
7812,5647.75,4615.43
7813,5803.6,4615.43
7814,5647.75,4615.43
7815,5803.6,4615.43
7816,5647.75,4615.43
7817,5803.6,4615.43
7818,5647.75,4615.43
7819,5803.6,4615.43
7820,5647.75,4615.43
7821,5803.6,4615.43
7822,5647.75,4615.43
7823,5803.6,4615.43
7824,5647.75,4615.43
7825,5803.6,4615.43
7826,5647.75,4615.43
7827,5803.6,4615.43
7828,5647.75,4615.43
7829,5803.6,4615.43
7830,5647.75,4615.43
7831,5803.6,4615.43
7832,5647.75,4615.43
7833,5803.6,4615.43
7834,5647.75,4615.43
7835,5803.6,4615.43
7836,5647.75,4615.43
7837,5803.6,4615.43
7838,5647.75,4615.43
7839,5803.6,4615.43
7840,5647.75,4615.43
7841,5803.6,4615.43
7842,5647.75,4615.43
7843,5803.6,4615.43
7844,5647.75,4615.43
7845,5803.6,4615.43
7846,5647.75,4615.43
7847,5803.6,4615.43
7848,5647.75,4615.43
7849,5803.6,4615.43
7850,5647.75,4615.43
7851,5803.6,4615.43
7852,5647.75,4615.43
7853,5803.6,4615.43
7854,5647.75,4615.43
7855,5803.6,4615.43
7856,5647.75,4615.43
7857,5803.6,4615.43
7858,5647.75,4615.43
7859,5803.6,4615.43
7860,5647.75,4615.43
7861,5803.6,4615.43
7862,5647.75,4615.43
7863,5803.6,4615.43
7864,5647.75,4615.43
7865,5803.6,4615.43
7866,5647.75,4615.43
7867,5803.6,4615.43
7868,5647.75,4615.43
7869,5803.6,4615.43
7870,5647.75,4615.43
7871,5803.6,4615.43
7872,5647.75,4615.43
7873,5803.6,4615.43
7874,5647.75,4615.43
7875,5803.6,4615.43
7876,5647.75,4615.43
7877,5803.6,4615.43
7878,5647.75,4615.43
7879,5803.6,4615.43
7880,5647.75,4615.43
7881,5803.6,4615.43
7882,5647.75,4615.43
7883,5803.6,4615.43
7884,5647.75,4615.43
7885,5803.6,4615.43
7886,5647.75,4615.43
7887,5803.6,4615.43
7888,5647.75,4615.43
7889,5803.6,4615.43
7890,5647.75,4615.43
7891,5803.6,4615.43
7892,5647.75,4615.43
7893,5803.6,4615.43
7894,5647.75,4615.43
7895,5803.6,4615.43
7896,5647.75,4615.43
7897,5803.6,4615.43
7898,5647.75,4615.43
7899,5803.6,4615.43
7900,5647.75,4615.43
7901,5803.6,4615.43
7902,5647.75,4615.43
7903,5803.6,4615.43
7904,5647.75,4615.43
7905,5803.6,4615.43
7906,5647.75,4615.43
7907,5803.6,4615.43
7908,5647.75,4615.43
7909,5803.6,4615.43
7910,5647.75,4615.43
7911,5803.6,4615.43
7912,5647.75,4615.43
7913,5803.6,4615.43
7914,5647.75,4615.43
7915,5803.6,4615.43
7916,5647.75,4615.43
7917,5803.6,4615.43
7918,5647.75,4615.43
7919,5803.6,4615.43
7920,5647.75,4615.43
7921,5803.6,4615.43
7922,5647.75,4615.43
7923,5803.6,4615.43
7924,5647.75,4615.43
7925,5803.6,4615.43
7926,5647.75,4615.43
7927,5803.6,4615.43
7928,5647.75,4615.43
7929,5803.6,4615.43
7930,5647.75,4615.43
7931,5803.6,4615.43
7932,5647.75,4615.43
7933,5803.6,4615.43
7934,5647.75,4615.43
7935,5803.6,4615.43
